Tip ID,Frame,Y,X
1455,11,532,464
1455,12,531,463
1455,13,532,464
1455,14,533,465
1455,15,545,472
1455,16,543,477
1455,17,542,481
1455,18,546,472
1456,1,529,564
1456,12,530,573
1456,15,534,570
1457,1,530,466
1457,2,531,466
1457,3,526,460
1457,4,531,458
1457,5,535,459
1457,6,530,456
1457,7,531,457
1457,8,532,457
1457,9,531,456
1457,10,526,458
1457,11,532,464
1457,12,531,463
1457,13,532,464
1457,14,533,465
1457,15,545,472
1457,16,543,477
1457,17,542,481
1457,18,546,472
1458,1,531,181
1458,2,533,180
1458,3,537,179
1458,4,535,172
1458,5,534,173
1458,6,528,165
1458,7,528,165
1458,8,529,166
1458,9,529,166
1458,11,532,174
1458,12,530,177
1458,13,537,181
1458,14,538,179
1458,16,541,173
1458,18,549,164
1459,1,534,172
1459,2,534,172
1459,3,537,179
1459,4,535,172
1459,5,534,173
1459,6,528,165
1459,7,528,165
1459,8,529,166
1459,9,529,166
1459,11,532,174
1459,12,530,177
1459,13,537,181
1459,14,538,179
1459,16,541,173
1459,18,549,164
1460,1,536,473
1460,2,536,472
1460,3,538,473
1460,4,543,470
1460,5,544,471
1460,6,547,480
1460,7,540,480
1460,8,544,470
1460,9,544,472
1460,10,545,471
1460,11,545,470
1460,12,544,470
1460,13,545,471
1460,14,541,464
1460,15,545,472
1460,16,543,477
1460,17,542,481
1460,18,546,472
1461,1,536,521
1461,2,537,523
1461,5,528,524
1461,6,528,524
1461,8,528,523
1461,13,531,523
1461,14,532,523
1461,16,521,520
1461,17,522,521
1461,18,509,526
1462,1,543,565
1462,2,549,558
1462,3,559,560
1462,4,560,574
1462,7,553,575
1462,8,554,574
1462,9,554,571
1462,10,559,569
1462,11,563,566
1462,12,565,565
1462,13,565,565
1462,14,566,564
1462,15,566,563
1462,16,568,562
1462,17,570,561
1462,18,572,560
1463,1,544,175
1463,2,534,172
1463,3,537,179
1463,4,535,172
1463,5,534,173
1463,6,528,165
1463,7,528,165
1463,8,529,166
1463,9,529,166
1463,11,532,174
1463,12,530,177
1463,13,537,181
1463,14,538,179
1463,16,541,173
1463,18,549,164
1464,1,546,560
1464,2,549,558
1464,3,559,560
1464,4,560,574
1464,7,553,575
1464,8,554,574
1464,9,554,571
1464,10,559,569
1464,11,563,566
1464,12,565,565
1464,13,565,565
1464,14,566,564
1464,15,566,563
1464,16,568,562
1464,17,570,561
1464,18,572,560
1465,1,550,473
1465,2,554,471
1465,3,556,475
1465,4,543,476
1465,5,544,471
1465,6,547,480
1465,7,540,480
1465,8,544,470
1465,9,544,472
1465,10,545,471
1465,11,545,470
1465,12,544,470
1465,13,545,471
1465,14,541,464
1465,15,545,472
1465,16,543,477
1465,17,542,481
1465,18,546,472
1466,1,552,570
1466,2,553,570
1466,3,559,577
1466,4,560,574
1466,7,553,575
1466,8,554,574
1466,9,554,571
1466,10,559,569
1466,11,563,566
1466,12,565,565
1466,13,565,565
1466,14,566,564
1466,15,566,563
1466,16,568,562
1466,17,570,561
1466,18,572,560
1467,1,553,494
1467,2,555,494
1467,3,552,480
1467,4,543,476
1467,5,544,471
1467,6,547,480
1467,7,540,480
1467,8,544,470
1467,9,544,472
1467,10,545,471
1467,11,545,470
1467,12,544,470
1467,13,545,471
1467,14,541,464
1467,15,545,472
1467,16,543,477
1467,17,542,481
1467,18,546,472
1468,1,555,143
1468,2,556,143
1468,3,570,141
1468,4,570,142
1468,5,565,146
1468,6,564,146
1468,7,569,143
1468,8,573,148
1468,9,573,148
1468,10,572,154
1468,11,570,155
1468,12,570,156
1468,13,569,157
1468,14,568,158
1468,15,560,160
1468,16,560,165
1468,17,559,166
1468,18,559,162
1469,1,556,581
1469,2,558,578
1469,3,559,577
1469,4,560,574
1469,7,553,575
1469,8,554,574
1469,9,554,571
1469,10,559,569
1469,11,563,566
1469,12,565,565
1469,13,565,565
1469,14,566,564
1469,15,566,563
1469,16,568,562
1469,17,570,561
1469,18,572,560
1470,1,556,639
1470,2,556,627
1470,3,557,624
1470,4,562,630
1470,5,564,625
1470,6,564,619
1470,7,572,611
1470,8,573,608
1470,9,575,603
1470,10,577,600
1470,12,579,597
1470,13,582,593
1470,14,584,592
1470,18,592,585
1471,1,560,165
1471,2,565,156
1471,3,566,155
1471,4,565,157
1471,5,566,155
1471,6,566,155
1471,7,566,155
1471,8,565,158
1471,9,565,156
1471,10,564,156
1471,11,564,157
1471,12,564,158
1471,13,562,159
1471,14,562,161
1471,15,560,160
1471,16,560,165
1471,17,559,166
1471,18,559,162
1472,1,560,501
1472,2,566,504
1472,5,569,516
1472,6,564,514
1472,7,570,514
1472,8,566,513
1472,9,566,513
1472,10,568,527
1472,11,568,527
1472,12,568,525
1472,13,569,527
1472,14,568,527
1472,15,567,527
1472,16,567,527
1472,17,567,527
1472,18,568,527
1473,1,561,1139
1473,11,547,1134
1473,13,548,1135
1474,1,563,156
1474,2,565,156
1474,3,566,155
1474,4,565,157
1474,5,566,155
1474,6,566,155
1474,7,566,155
1474,8,565,158
1474,9,565,156
1474,10,564,156
1474,11,564,157
1474,12,564,158
1474,13,562,159
1474,14,562,161
1474,15,560,160
1474,16,560,165
1474,17,559,166
1474,18,559,162
1475,1,564,138
1475,2,570,141
1475,3,570,141
1475,4,570,142
1475,5,565,146
1475,6,564,146
1475,7,569,143
1475,8,573,148
1475,9,573,148
1475,10,572,154
1475,11,570,155
1475,12,570,156
1475,13,569,157
1475,14,568,158
1475,15,560,160
1475,16,560,165
1475,17,559,166
1475,18,559,162
1476,1,564,144
1476,2,570,141
1476,3,570,141
1476,4,570,142
1476,5,565,146
1476,6,564,146
1476,7,569,143
1476,8,573,148
1476,9,573,148
1476,10,572,154
1476,11,570,155
1476,12,570,156
1476,13,569,157
1476,14,568,158
1476,15,560,160
1476,16,560,165
1476,17,559,166
1476,18,559,162
1477,1,566,478
1477,2,570,485
1477,3,572,482
1477,4,579,495
1477,5,577,497
1477,6,578,497
1477,8,590,494
1477,9,593,494
1477,10,594,494
1477,11,592,493
1477,12,594,494
1477,13,594,494
1477,14,595,494
1477,15,594,494
1477,16,597,505
1477,18,604,505
1478,1,566,556
1478,2,574,554
1478,3,576,561
1478,4,573,558
1478,5,574,557
1478,6,574,555
1478,7,574,553
1478,8,576,552
1478,9,575,550
1478,10,576,549
1478,11,576,547
1478,12,577,547
1478,13,577,546
1478,14,577,545
1478,15,584,552
1478,16,585,551
1478,17,587,550
1478,18,589,548
1479,1,566,811
1479,3,566,803
1480,1,568,484
1480,2,570,485
1480,3,572,482
1480,4,579,495
1480,5,577,497
1480,6,578,497
1480,8,590,494
1480,9,593,494
1480,10,594,494
1480,11,592,493
1480,12,594,494
1480,13,594,494
1480,14,595,494
1480,15,594,494
1480,16,597,505
1480,18,604,505
1481,1,568,822
1482,1,569,141
1482,2,570,141
1482,3,570,141
1482,4,570,142
1482,5,565,146
1482,6,564,146
1482,7,569,143
1482,8,573,148
1482,9,573,148
1482,10,572,154
1482,11,570,155
1482,12,570,156
1482,13,569,157
1482,14,568,158
1482,15,560,160
1482,16,560,165
1482,17,559,166
1482,18,559,162
1483,1,569,153
1483,2,570,153
1483,3,571,153
1483,4,570,154
1483,5,572,154
1483,6,571,154
1483,7,572,154
1483,8,576,152
1483,9,572,154
1483,10,572,154
1483,11,570,155
1483,12,570,156
1483,13,569,157
1483,14,568,158
1483,15,560,160
1483,16,560,165
1483,17,559,166
1483,18,559,162
1484,1,569,582
1484,2,558,578
1484,3,559,577
1484,4,560,574
1484,7,553,575
1484,8,554,574
1484,9,554,571
1484,10,559,569
1484,11,563,566
1484,12,565,565
1484,13,565,565
1484,14,566,564
1484,15,566,563
1484,16,568,562
1484,17,570,561
1484,18,572,560
1485,1,570,519
1485,3,568,527
1485,4,567,527
1485,5,568,528
1485,6,581,528
1485,7,580,515
1485,8,566,513
1485,9,566,513
1485,10,568,527
1485,11,568,527
1485,12,568,525
1485,13,569,527
1485,14,568,527
1485,15,567,527
1485,16,567,527
1485,17,567,527
1485,18,568,527
1486,1,579,485
1486,2,570,485
1486,3,572,482
1486,4,579,495
1486,5,577,497
1486,6,578,497
1486,8,590,494
1486,9,593,494
1486,10,594,494
1486,11,592,493
1486,12,594,494
1486,13,594,494
1486,14,595,494
1486,15,594,494
1486,16,597,505
1486,18,604,505
1487,1,579,704
1487,2,582,704
1487,3,585,704
1487,5,589,703
1487,6,587,699
1487,7,587,697
1487,8,587,695
1488,1,581,495
1488,2,593,496
1488,3,587,493
1488,4,592,494
1488,5,590,493
1488,6,598,490
1488,7,599,491
1488,8,605,497
1488,9,593,494
1488,10,594,494
1488,11,592,493
1488,12,594,494
1488,13,594,494
1488,14,595,494
1488,15,594,494
1488,16,597,505
1488,18,604,505
1489,1,582,823
1490,1,587,76
1491,1,587,152
1491,3,593,154
1491,4,595,154
1491,5,593,149
1491,6,592,149
1491,7,603,145
1491,11,603,145
1491,12,592,150
1491,13,591,151
1491,14,590,152
1492,1,589,128
1492,3,591,129
1492,4,592,129
1492,5,591,130
1492,7,591,130
1492,8,590,131
1492,9,588,131
1492,10,591,130
1492,11,588,131
1492,12,588,132
1492,13,587,133
1492,14,587,134
1492,15,586,134
1492,16,584,135
1492,18,583,136
1493,1,593,148
1493,3,593,154
1493,4,595,154
1493,5,593,149
1493,6,592,149
1493,7,603,145
1493,11,603,145
1493,12,592,150
1493,13,591,151
1493,14,590,152
1494,1,594,153
1494,3,593,154
1494,4,595,154
1494,5,593,149
1494,6,592,149
1494,7,603,145
1494,11,603,145
1494,12,592,150
1494,13,591,151
1494,14,590,152
1495,1,595,132
1495,3,591,129
1495,4,592,129
1495,5,591,130
1495,7,591,130
1495,8,590,131
1495,9,588,131
1495,10,591,130
1495,11,588,131
1495,12,588,132
1495,13,587,133
1495,14,587,134
1495,15,586,134
1495,16,584,135
1495,18,583,136
1496,1,595,1246
1496,2,605,1245
1496,3,606,1242
1496,5,607,1242
1496,8,607,1242
1496,9,604,1240
1496,10,604,1241
1496,11,601,1238
1496,12,600,1237
1496,13,600,1238
1496,15,598,1240
1497,1,596,511
1497,2,596,511
1497,3,595,510
1497,4,608,508
1497,5,617,508
1497,6,615,507
1497,7,614,507
1497,8,616,506
1497,9,614,506
1497,10,622,504
1497,11,626,518
1497,12,624,517
1497,13,626,519
1497,14,624,516
1497,15,624,517
1497,16,626,518
1497,17,626,518
1497,18,627,519
1498,1,597,496
1498,2,593,496
1498,3,587,493
1498,4,592,494
1498,5,590,493
1498,6,598,490
1498,7,599,491
1498,8,605,497
1498,9,593,494
1498,10,594,494
1498,11,592,493
1498,12,594,494
1498,13,594,494
1498,14,595,494
1498,15,594,494
1498,16,597,505
1498,18,604,505
1499,1,600,712
1499,2,601,716
1500,1,601,692
1500,3,601,692
1500,5,605,692
1500,6,611,689
1500,8,610,687
1500,11,610,686
1501,1,603,489
1501,2,606,489
1501,3,606,489
1501,4,606,490
1501,5,601,491
1501,6,598,490
1501,7,599,491
1501,8,605,497
1501,9,593,494
1501,10,594,494
1501,11,592,493
1501,12,594,494
1501,13,594,494
1501,14,595,494
1501,15,594,494
1501,16,597,505
1501,18,604,505
1502,1,604,568
1502,3,601,580
1502,4,598,577
1502,5,599,575
1502,6,598,573
1502,7,599,571
1502,8,599,569
1502,9,599,568
1502,10,599,567
1502,11,600,565
1502,12,600,565
1502,14,602,563
1502,15,602,561
1502,16,600,554
1502,17,601,553
1502,18,607,557
1503,1,605,495
1503,2,606,489
1503,3,606,489
1503,4,606,490
1503,5,601,491
1503,6,598,490
1503,7,599,491
1503,8,605,497
1503,9,593,494
1503,10,594,494
1503,11,592,493
1503,12,594,494
1503,13,594,494
1503,14,595,494
1503,15,594,494
1503,16,597,505
1503,18,604,505
1504,1,607,129
1504,12,603,121
1504,13,604,123
1504,14,604,123
1504,15,603,122
1504,16,603,122
1504,17,603,120
1504,18,603,120
1505,1,609,1277
1505,2,612,1275
1505,3,613,1272
1505,5,614,1270
1505,8,612,1268
1505,9,610,1267
1505,10,608,1266
1505,11,608,1265
1505,13,605,1264
1506,1,611,492
1506,2,606,489
1506,3,606,489
1506,4,606,490
1506,5,601,491
1506,6,598,490
1506,7,599,491
1506,8,605,497
1506,9,593,494
1506,10,594,494
1506,11,592,493
1506,12,594,494
1506,13,594,494
1506,14,595,494
1506,15,594,494
1506,16,597,505
1506,18,604,505
1507,1,611,511
1507,2,609,509
1507,3,614,509
1507,4,608,508
1507,5,617,508
1507,6,615,507
1507,7,614,507
1507,8,616,506
1507,9,614,506
1507,10,622,504
1507,11,626,518
1507,12,624,517
1507,13,626,519
1507,14,624,516
1507,15,624,517
1507,16,626,518
1507,17,626,518
1507,18,627,519
1508,1,612,91
1508,15,614,105
1508,16,614,104
1508,17,613,106
1509,1,613,112
1509,2,615,111
1509,5,612,111
1509,6,600,115
1509,10,610,108
1509,12,608,110
1509,13,609,108
1509,14,613,111
1509,15,612,112
1509,16,608,107
1509,17,608,105
1510,1,613,800
1510,3,610,809
1510,12,602,821
1510,14,604,820
1511,1,614,524
1511,2,616,523
1511,3,614,509
1511,4,608,508
1511,5,617,508
1511,6,615,507
1511,7,614,507
1511,8,616,506
1511,9,614,506
1511,10,622,504
1511,11,626,518
1511,12,624,517
1511,13,626,519
1511,14,624,516
1511,15,624,517
1511,16,626,518
1511,17,626,518
1511,18,627,519
1512,1,614,775
1512,8,616,786
1512,9,615,786
1512,10,616,784
1512,14,617,783
1513,1,615,494
1513,2,606,489
1513,3,606,489
1513,4,606,490
1513,5,601,491
1513,6,598,490
1513,7,599,491
1513,8,605,497
1513,9,593,494
1513,10,594,494
1513,11,592,493
1513,12,594,494
1513,13,594,494
1513,14,595,494
1513,15,594,494
1513,16,597,505
1513,18,604,505
1514,1,618,52
1514,2,623,47
1514,3,623,48
1514,4,628,46
1514,5,623,52
1514,6,622,53
1514,7,619,56
1514,8,622,53
1514,9,620,55
1514,10,619,56
1514,11,620,55
1514,12,623,53
1514,13,626,51
1514,14,626,53
1514,15,625,54
1514,16,617,63
1514,17,623,58
1514,18,622,60
1515,1,626,760
1515,2,628,758
1515,3,628,755
1515,4,630,756
1515,5,629,753
1515,6,626,750
1515,8,626,747
1515,9,623,745
1515,10,624,744
1515,12,625,744
1515,13,624,742
1515,14,624,742
1516,1,629,512
1516,2,629,511
1516,3,631,506
1516,5,617,508
1516,6,615,507
1516,7,614,507
1516,8,616,506
1516,9,614,506
1516,10,622,504
1516,11,626,518
1516,12,624,517
1516,13,626,519
1516,14,624,516
1516,15,624,517
1516,16,626,518
1516,17,626,518
1516,18,627,519
1517,1,631,501
1517,2,629,501
1517,3,631,506
1517,5,617,508
1517,6,615,507
1517,7,614,507
1517,8,616,506
1517,9,614,506
1517,10,622,504
1517,11,626,518
1517,12,624,517
1517,13,626,519
1517,14,624,516
1517,15,624,517
1517,16,626,518
1517,17,626,518
1517,18,627,519
1518,1,632,112
1518,2,632,112
1518,3,633,121
1518,4,632,123
1518,5,635,123
1518,6,632,123
1518,7,629,114
1518,8,633,124
1518,9,638,126
1518,10,639,126
1518,11,635,127
1518,12,629,125
1518,13,635,128
1518,14,635,134
1518,15,625,127
1518,16,623,128
1518,17,622,128
1518,18,628,130
1519,1,632,727
1519,3,638,716
1519,4,632,726
1519,5,631,725
1519,6,629,722
1519,8,628,720
1519,9,630,715
1519,10,631,713
1520,1,635,1088
1521,1,638,703
1521,3,638,716
1521,4,632,726
1521,5,631,725
1521,6,629,722
1521,8,628,720
1521,9,630,715
1521,10,631,713
1522,1,640,116
1522,2,632,112
1522,3,633,121
1522,4,632,123
1522,5,635,123
1522,6,632,123
1522,7,629,114
1522,8,633,124
1522,9,638,126
1522,10,639,126
1522,11,635,127
1522,12,629,125
1522,13,635,128
1522,14,635,134
1522,15,625,127
1522,16,623,128
1522,17,622,128
1522,18,628,130
1523,1,641,500
1523,2,636,501
1523,3,631,506
1523,5,617,508
1523,6,615,507
1523,7,614,507
1523,8,616,506
1523,9,614,506
1523,10,622,504
1523,11,626,518
1523,12,624,517
1523,13,626,519
1523,14,624,516
1523,15,624,517
1523,16,626,518
1523,17,626,518
1523,18,627,519
1524,1,644,116
1524,2,632,112
1524,3,633,121
1524,4,632,123
1524,5,635,123
1524,6,632,123
1524,7,629,114
1524,8,633,124
1524,9,638,126
1524,10,639,126
1524,11,635,127
1524,12,629,125
1524,13,635,128
1524,14,635,134
1524,15,625,127
1524,16,623,128
1524,17,622,128
1524,18,628,130
1525,1,647,507
1525,2,647,506
1525,3,653,515
1525,4,660,507
1525,7,662,500
1525,8,665,498
1525,9,669,500
1525,10,665,502
1525,11,666,500
1525,12,665,501
1525,13,664,501
1525,14,665,500
1526,1,649,493
1526,2,659,495
1526,3,655,495
1526,4,649,495
1526,7,641,484
1526,8,641,484
1526,14,645,495
1526,15,633,496
1526,17,634,495
1526,18,633,495
1527,1,652,515
1527,2,647,506
1527,3,653,515
1527,4,660,507
1527,7,662,500
1527,8,665,498
1527,9,669,500
1527,10,665,502
1527,11,666,500
1527,12,665,501
1527,13,664,501
1527,14,665,500
1528,1,657,115
1528,2,664,118
1528,3,663,119
1528,4,663,116
1528,5,661,122
1528,6,658,125
1528,7,660,123
1528,8,660,123
1528,9,659,123
1528,10,659,123
1528,11,660,123
1528,13,653,127
1529,1,658,120
1529,2,664,118
1529,3,663,119
1529,4,663,116
1529,5,661,122
1529,6,658,125
1529,7,660,123
1529,8,660,123
1529,9,659,123
1529,10,659,123
1529,11,660,123
1529,13,653,127
1530,1,659,509
1530,2,647,506
1530,3,653,515
1530,4,660,507
1530,7,662,500
1530,8,665,498
1530,9,669,500
1530,10,665,502
1530,11,666,500
1530,12,665,501
1530,13,664,501
1530,14,665,500
1531,1,666,150
1531,2,653,148
1531,3,653,147
1531,4,653,148
1531,5,652,148
1531,6,652,149
1531,7,651,148
1531,8,651,148
1531,9,650,148
1531,10,650,148
1531,11,649,147
1531,12,649,149
1531,14,655,157
1532,1,666,525
1532,2,665,524
1532,3,667,524
1532,8,678,533
1532,10,683,533
1532,12,679,531
1532,13,683,532
1532,16,683,532
1532,17,684,532
1533,1,671,708
1533,2,673,705
1533,3,672,705
1533,4,673,702
1533,5,672,701
1533,6,670,699
1533,8,670,697
1533,9,671,694
1533,10,670,695
1533,12,670,694
1533,13,672,688
1533,14,670,693
1534,1,675,692
1534,2,677,686
1534,3,677,684
1534,4,677,685
1534,8,679,680
1534,9,676,672
1534,10,675,676
1534,12,676,670
1534,13,674,675
1534,14,674,674
1535,1,678,497
1535,3,664,493
1535,4,669,493
1535,6,681,491
1535,7,682,491
1535,8,675,491
1535,9,675,491
1535,10,663,492
1535,11,670,491
1535,12,665,501
1535,13,664,501
1535,14,665,500
1536,1,681,687
1536,2,677,686
1536,3,677,684
1536,4,677,685
1536,8,679,680
1536,9,676,672
1536,10,675,676
1536,12,676,670
1536,13,674,675
1536,14,674,674
1537,1,682,625
1537,2,682,626
1537,3,685,624
1537,4,684,626
1537,6,682,627
1537,7,676,614
1537,8,665,616
1537,13,663,618
1538,1,684,1338
1539,1,686,581
1539,2,687,580
1539,3,688,578
1540,1,689,571
1540,2,687,580
1540,3,688,578
1541,1,690,617
1541,2,692,616
1541,3,693,616
1541,4,694,615
1541,5,693,613
1541,6,693,612
1541,7,694,611
1541,8,687,602
1541,9,693,610
1541,10,694,607
1541,11,693,607
1541,12,694,607
1541,13,686,599
1541,14,692,608
1541,15,685,600
1541,16,686,598
1541,17,687,596
1542,1,694,531
1542,3,683,532
1542,4,684,533
1542,8,678,533
1542,10,683,533
1542,12,679,531
1542,13,683,532
1542,16,683,532
1542,17,684,532
1543,1,694,718
1543,2,693,716
1543,3,692,712
1543,4,693,712
1543,8,691,705
1543,9,691,705
1543,10,691,704
1543,12,691,702
1543,13,691,702
1543,14,692,702
1544,1,696,610
1544,2,695,609
1544,3,697,607
1544,4,698,607
1544,5,697,605
1544,6,696,604
1544,7,697,603
1544,8,687,602
1544,9,693,610
1544,10,694,607
1544,11,693,607
1544,12,694,607
1544,13,686,599
1544,14,692,608
1544,15,685,600
1544,16,686,598
1544,17,687,596
1545,1,697,566
1545,2,697,555
1546,1,702,488
1546,2,707,500
1546,3,708,498
1546,4,707,498
1546,5,707,498
1546,6,703,499
1546,7,706,499
1546,8,703,498
1546,9,705,498
1546,10,703,497
1546,11,711,498
1546,12,708,500
1546,13,713,496
1546,14,707,500
1546,15,713,495
1546,16,709,498
1546,17,709,498
1546,18,707,497
1547,1,704,1218
1548,1,706,569
1549,1,708,498
1549,2,707,500
1549,3,708,498
1549,4,707,498
1549,5,707,498
1549,6,703,499
1549,7,706,499
1549,8,703,498
1549,9,705,498
1549,10,703,497
1549,11,711,498
1549,12,708,500
1549,13,713,496
1549,14,707,500
1549,15,713,495
1549,16,709,498
1549,17,709,498
1549,18,707,497
1550,1,714,470
1550,2,715,470
1550,3,712,471
1550,4,713,471
1550,5,711,473
1550,6,713,471
1550,7,712,472
1550,8,718,472
1550,9,714,473
1550,10,716,472
1550,11,718,471
1550,12,716,472
1550,13,718,472
1550,14,716,472
1550,15,717,477
1550,16,719,471
1550,17,719,471
1550,18,719,471
1551,1,716,499
1551,2,715,499
1551,3,713,500
1551,4,715,499
1551,5,712,501
1551,6,718,496
1551,7,714,498
1551,8,716,496
1551,9,713,490
1551,10,713,490
1551,11,712,490
1551,12,712,490
1551,13,711,490
1551,14,707,500
1551,15,713,495
1551,16,709,498
1551,17,709,498
1551,18,707,497
1552,1,735,492
1552,2,740,489
1552,3,744,488
1552,5,740,489
1552,6,741,488
1552,7,738,489
1552,8,741,476
1552,9,738,488
1552,11,743,487
1552,12,737,487
1552,13,737,487
1552,17,737,486
1553,1,735,1195
1554,1,742,489
1554,2,740,489
1554,3,744,488
1554,5,740,489
1554,6,741,488
1554,7,738,489
1554,8,741,476
1554,9,738,488
1554,11,743,487
1554,12,737,487
1554,13,737,487
1554,17,737,486
1555,1,760,475
1555,2,761,475
1555,3,761,475
1555,4,768,473
1555,5,777,465
1555,6,781,461
1555,7,780,460
1555,8,781,460
1555,9,783,456
1555,11,783,453
1555,12,782,454
1555,13,783,454
1555,14,788,449
1555,17,788,448
1556,1,766,451
1556,3,765,465
1556,4,768,473
1556,5,777,465
1556,6,781,461
1556,7,780,460
1556,8,781,460
1556,9,783,456
1556,11,783,453
1556,12,782,454
1556,13,783,454
1556,14,788,449
1556,17,788,448
1557,1,768,472
1557,2,768,474
1557,3,768,473
1557,4,768,473
1557,5,777,465
1557,6,781,461
1557,7,780,460
1557,8,781,460
1557,9,783,456
1557,11,783,453
1557,12,782,454
1557,13,783,454
1557,14,788,449
1557,17,788,448
1558,1,770,212
1558,2,771,212
1558,4,776,206
1558,5,775,206
1558,7,773,206
1558,8,775,207
1558,9,778,213
1559,1,776,103
1559,6,789,96
1559,7,795,95
1559,8,796,96
1559,9,795,95
1559,10,793,97
1559,11,793,97
1559,13,789,108
1559,14,786,103
1559,15,789,113
1559,17,780,104
1559,18,779,105
1560,1,776,522
1560,2,778,522
1560,4,778,519
1560,5,780,517
1561,1,780,1581
1562,1,792,90
1562,2,791,91
1562,3,791,92
1562,4,791,93
1562,5,797,92
1562,6,796,94
1562,7,795,95
1562,8,796,96
1562,9,795,95
1562,10,793,97
1562,11,793,97
1562,13,789,108
1562,14,786,103
1562,15,789,113
1562,17,780,104
1562,18,779,105
1563,1,793,417
1563,2,788,406
1563,5,801,411
1563,6,805,407
1563,7,804,406
1563,12,799,410
1563,14,799,413
1563,18,794,418
1564,1,793,1205
1565,1,797,87
1565,2,797,89
1565,3,797,89
1565,4,796,91
1565,5,797,92
1565,6,796,94
1565,7,795,95
1565,8,796,96
1565,9,795,95
1565,10,793,97
1565,11,793,97
1565,13,789,108
1565,14,786,103
1565,15,789,113
1565,17,780,104
1565,18,779,105
1566,1,797,505
1566,2,788,500
1566,5,789,491
1566,6,789,492
1566,7,790,492
1566,8,791,493
1566,9,790,493
1566,10,790,492
1566,11,778,486
1566,12,766,494
1566,13,767,483
1566,14,768,474
1566,16,767,473
1566,17,772,479
1566,18,772,478
1567,1,801,388
1567,2,799,387
1567,4,809,385
1567,5,806,397
1567,6,810,397
1567,7,809,396
1567,8,817,387
1567,9,813,376
1567,10,813,376
1567,14,816,386
1567,17,815,384
1567,18,816,385
1568,1,804,166
1568,6,809,174
1568,7,818,170
1568,8,829,173
1568,12,830,176
1568,15,838,181
1568,17,837,183
1568,18,836,183
1569,1,805,411
1569,2,805,409
1569,3,808,423
1569,5,802,434
1569,6,801,437
1569,7,797,434
1569,9,783,430
1569,11,776,439
1569,12,782,433
1569,13,780,440
1569,14,788,449
1569,17,788,448
1570,1,805,424
1570,2,809,426
1570,3,808,423
1570,5,802,434
1570,6,801,437
1570,7,797,434
1570,9,783,430
1570,11,776,439
1570,12,782,433
1570,13,780,440
1570,14,788,449
1570,17,788,448
1571,1,805,473
1571,3,802,485
1571,5,803,485
1571,7,801,485
1571,8,791,493
1571,9,790,493
1571,10,790,492
1571,11,778,486
1571,12,766,494
1571,13,767,483
1571,14,768,474
1571,16,767,473
1571,17,772,479
1571,18,772,478
1572,1,806,395
1572,2,807,395
1572,4,812,388
1572,5,806,397
1572,6,810,397
1572,7,809,396
1572,8,817,387
1572,9,813,376
1572,10,813,376
1572,14,816,386
1572,17,815,384
1572,18,816,385
1573,1,806,469
1573,5,815,462
1573,6,815,462
1573,8,821,449
1573,9,822,457
1573,10,819,449
1573,17,819,441
1573,18,817,444
1574,1,807,1497
1575,1,809,386
1575,2,812,379
1575,3,813,372
1575,4,811,379
1575,6,813,378
1575,7,813,376
1575,8,813,376
1575,9,813,376
1575,10,813,376
1575,14,816,386
1575,17,815,384
1575,18,816,385
1576,1,811,380
1576,2,812,379
1576,3,813,372
1576,4,811,379
1576,6,813,378
1576,7,813,376
1576,8,813,376
1576,9,813,376
1576,10,813,376
1576,14,816,386
1576,17,815,384
1576,18,816,385
1577,1,818,359
1577,2,814,371
1577,3,813,372
1577,4,811,379
1577,6,813,378
1577,7,813,376
1577,8,813,376
1577,9,813,376
1577,10,813,376
1577,14,816,386
1577,17,815,384
1577,18,816,385
1578,1,818,399
1578,2,819,388
1578,4,812,388
1578,5,806,397
1578,6,810,397
1578,7,809,396
1578,8,817,387
1578,9,813,376
1578,10,813,376
1578,14,816,386
1578,17,815,384
1578,18,816,385
1579,1,822,392
1579,2,819,388
1579,4,812,388
1579,5,806,397
1579,6,810,397
1579,7,809,396
1579,8,817,387
1579,9,813,376
1579,10,813,376
1579,14,816,386
1579,17,815,384
1579,18,816,385
1580,1,823,335
1580,2,822,336
1580,3,822,334
1580,4,822,334
1580,5,823,334
1580,6,823,335
1580,7,824,327
1580,8,828,329
1580,10,823,321
1580,12,823,332
1580,17,827,345
1581,1,823,368
1581,2,814,371
1581,3,813,372
1581,4,811,379
1581,6,813,378
1581,7,813,376
1581,8,813,376
1581,9,813,376
1581,10,813,376
1581,14,816,386
1581,17,815,384
1581,18,816,385
1582,1,825,441
1582,2,832,433
1582,3,844,425
1582,4,844,438
1582,5,835,427
1583,1,826,413
1583,2,814,421
1583,3,816,420
1583,4,819,410
1583,6,805,407
1583,7,804,406
1583,12,799,410
1583,14,799,413
1583,18,794,418
1584,1,837,60
1584,2,826,56
1584,3,824,56
1584,4,824,57
1584,5,826,58
1584,6,822,59
1584,7,822,60
1584,8,822,61
1584,9,822,62
1584,10,822,63
1584,11,819,63
1584,12,821,66
1584,13,818,67
1584,14,820,69
1584,16,817,70
1584,17,817,72
1585,1,837,242
1585,2,835,246
1585,3,835,246
1585,4,835,248
1585,5,834,250
1585,6,836,243
1585,7,834,246
1585,8,835,242
1585,9,831,249
1585,10,830,248
1585,12,826,252
1585,13,826,248
1585,14,825,250
1585,16,826,242
1585,17,826,241
1585,18,825,241
